year,month,state,primary.mode,etiology,serotype.or.genotype,etiology.status,setting,illnesses,hospitalizations,deaths,food.vehicle,food.contaminated.ingredient,ifsac.category,water.exposure,water.type,water.status
2003,9,Illinois,Food,histamine,NA,confirmed,Restaurant - other or unknown type,4,3,0,fish blue marlin,NA,Fish,NA,NA,NA
2003,10,Illinois,Food,NA,NA,NA,School/college/university,25,0,0,NA,NA,NA,NA,NA,NA
2003,9,Illinois,Food,NA,NA,NA,School/college/university,61,0,0,NA,NA,NA,NA,NA,NA
2003,9,Wisconsin,Food,campylobacter,NA,confirmed,Caterer (food prepared off-site from where served); Grocery store,17,0,0,"turkey, roasted",NA,Turkey,NA,NA,NA
2003,10,Illinois,Food,staphylococcus,NA,suspected,Caterer (food prepared off-site from where served),18,0,0,NA,NA,NA,NA,NA,NA
2003,10,Illinois,Food,bacillus,NA, suspected,Caterer (food prepared off-site from where served),18,0,0,NA,NA,NA,NA,NA,NA
2003,8,Wisconsin,Food,salmonella,Enteritidis,confirmed,Religious facility,9,3,0,"chicken, baked",NA,Chicken,NA,NA,NA
2003,10,Illinois,Food,salmonella,Infantis,confirmed,Restaurant - other or unknown type; Private home/residence; Grocery store,80,15,0,NA,NA,NA,NA,NA,NA
2003,10,Illinois,Food,staphylococcus,NA,suspected,Caterer (food prepared off-site from where served),8,1,0,"ham, unspecified",NA,Pork,NA,NA,NA
2003,10,Illinois,Food,salmonella,Enteritidis,confirmed,Restaurant - other or unknown type,4,2,0,"french toast, unspecified",NA,Multiple,NA,NA,NA
2003,10,Wisconsin,Food,salmonella,Enteritidis,confirmed,Private home/residence,2,0,0,raw cake/cookie dough,NA,Multiple,NA,NA,NA
2003,10,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,2,0,0,NA,NA,NA,NA,NA,NA
2003,9,Wisconsin,Food,salmonella,Newport,confirmed,Other,25,0,0,"pork, roasted",NA,Pork,NA,NA,NA
2003,11,Illinois,Food,e. coli,O157:H7,confirmed,Private home/residence,3,1,0,NA,NA,NA,NA,NA,NA
2003,11,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,2,0,0,NA,NA,NA,NA,NA,NA
2003,10,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,2,0,0,NA,NA,NA,NA,NA,NA
2003,10,Wisconsin,Food,salmonella,Newport,confirmed,Private home/residence,12,4,0,"ground beef, other",NA,Beef,NA,NA,NA
2003,9,Wisconsin,Food,salmonella,Oranienburg,confirmed,Other,4,0,0,"ground beef, unspecified",NA,Beef,NA,NA,NA
2003,4,Wisconsin,Food,salmonella,Agona,confirmed,Other,47,8,0,NA,NA,NA,NA,NA,NA
2003,11,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,6,0,0,NA,NA,NA,NA,NA,NA
2003,9,Illinois,Food,staphylococcus,NA,suspected,Restaurant - other or unknown type; Private home/residence; Grocery store,11,0,0,NA,NA,NA,NA,NA,NA
2003,12,Illinois,Food,staphylococcus,NA,suspected,Restaurant - other or unknown type,3,0,0,NA,NA,NA,NA,NA,NA
2003,12,Illinois,Food,bacillus,NA, suspected,Restaurant - other or unknown type,3,0,0,NA,NA,NA,NA,NA,NA
2003,3,Iowa,Food,other - chemical/toxin,NA,confirmed,Religious facility,133,20,0,"punch, unspecified",NA,Other,NA,NA,NA
2003,3,Iowa,Food,NA,NA,NA,Restaurant - other or unknown type,7,0,0,NA,NA,NA,NA,NA,NA
2003,11,Wisconsin,Food,salmonella,Javiana,confirmed,Other,4,0,0,NA,NA,NA,NA,NA,NA
2003,11,Wisconsin,Food,yersinia,NA,confirmed,Private home/residence,4,4,0,"pork, chitterlings",NA,Pork,NA,NA,NA
2003,9,Illinois,Food,histamine,NA,confirmed,Restaurant - other or unknown type,2,1,0,fish blue marlin,NA,Fish,NA,NA,NA
2003,8,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,4,0,0,NA,NA,NA,NA,NA,NA
2003,12,Iowa,Food,clostridium,NA,suspected,Caterer (food prepared off-site from where served),44,0,0,NA,NA,NA,NA,NA,NA
2003,7,Illinois,Food,hepatitis a,NA,confirmed,Restaurant - other or unknown type,6,3,0,crab dishes,NA,Multiple,NA,NA,NA
2003,6,Iowa,Water,cryptosporidium,NA,confirmed,Child Care/Daycare Center; Community/Municipality,63,2,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool; Other,Reviewed
2003,6,Iowa,Water, giardia unknown,NA, confirmed,Child Care/Daycare Center; Community/Municipality,63,2,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool; Other,Reviewed
2003,7,Illinois,Water,unknown,NA,suspected,Park - Waterpark,180,0,0,NA,NA,NA,Drinking water,Other,Reviewed
2003,1,Illinois,Water,NA,NA,NA,Hotel/Motel/Lodge/Inn,52,0,0,NA,NA,NA,Recreational water -- treated,Spa/Whirlpool/Hot Tub,Reviewed
2003,12,Illinois,Water,NA,NA,NA,Hotel/Motel/Lodge/Inn,12,0,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool,Reviewed
2003,7,Wisconsin,Water,e. coli,O157:H7,confirmed,Camp/Cabin Setting,10,1,0,NA,NA,NA,Other/Environmental water,Sewage,Reviewed
2003,2,Wisconsin,Water,legionella,serogroup 1; serogroup 1,confirmed,Hotel/Motel/Lodge/Inn,3,3,0,NA,NA,NA,Recreational water -- treated,Spa/Whirlpool/Hot Tub,Reviewed
2003,2,Wisconsin,Water,legionella,serogroup 1; serogroup 1, suspected,Hotel/Motel/Lodge/Inn,3,3,0,NA,NA,NA,Recreational water -- treated,Spa/Whirlpool/Hot Tub,Reviewed
2003,7,Wisconsin,Water,cryptosporidium,NA,confirmed,Community/Municipality,14,0,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool; Other,Reviewed
2004,1,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,3,0,0,NA,NA,NA,NA,NA,NA
2004,1,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,2,0,0,NA,NA,NA,NA,NA,NA
2004,1,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,2,0,0,NA,NA,NA,NA,NA,NA
2004,1,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,3,1,0,NA,NA,NA,NA,NA,NA
2004,2,Wisconsin,Food,salmonella,Brandenburg,confirmed,Private home/residence,7,0,0,"pork, unspecified",NA,Pork,NA,NA,NA
2004,1,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type; Grocery store,20,0,0,NA,NA,NA,NA,NA,NA
2004,1,Wisconsin,Food,salmonella,Enteritidis,confirmed,Long-term care/nursing home/assisted living facility,66,8,2,NA,NA,NA,NA,NA,NA
2004,2,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,18,0,0,NA,NA,NA,NA,NA,NA
2004,2,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,11,NA,0,NA,NA,NA,NA,NA,NA
2004,3,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,2,0,0,NA,NA,NA,NA,NA,NA
2004,3,Illinois,Food,NA,NA,NA,Unknown,14,NA,NA,NA,NA,NA,NA,NA,NA
2004,3,Wisconsin,Food,bacillus,NA,confirmed,Restaurant - other or unknown type,4,0,0,NA,NA,NA,NA,NA,NA
2004,1,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,4,0,0,NA,NA,NA,NA,NA,NA
2004,3,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,3,0,0,NA,NA,NA,NA,NA,NA
2004,3,Illinois,Food,NA,NA,NA,Private home/residence,17,0,0,NA,NA,NA,NA,NA,NA
2004,2,Illinois,Food,cyclospora,NA,confirmed,Restaurant - other or unknown type,56,0,0,pasta salad; vegetable-based salads unspecified; tuna salad,NA,Multiple,NA,NA,NA
2004,2,Iowa,Food,campylobacter,NA,confirmed,Other,32,0,0,"whole milk, unpasteurized",NA,Dairy,NA,NA,NA
2004,3,Illinois,Food,bacillus,NA,suspected,Restaurant - other or unknown type,3,0,0,NA,NA,NA,NA,NA,NA
2004,4,Illinois,Food,staphylococcus,NA,suspected,Private home/residence,7,0,0,NA,NA,NA,NA,NA,NA
2004,3,Wisconsin,Food,salmonella,Paratyphi B var. L(+) tartrate +,confirmed,Restaurant - other or unknown type; Other,11,1,0,NA,NA,NA,NA,NA,NA
2004,4,Illinois,Food,salmonella,Infantis,confirmed,Private home/residence,2,NA,NA,NA,NA,NA,NA,NA,NA
2004,5,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,7,0,0,NA,NA,NA,NA,NA,NA
2004,5,Illinois,Food,salmonella,Anatum,confirmed,Restaurant - other or unknown type,3,1,0,NA,NA,NA,NA,NA,NA
2004,5,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,2,0,0,NA,NA,NA,NA,NA,NA
2004,5,Illinois,Food,salmonella,Braenderup,confirmed,Restaurant - other or unknown type,35,2,0,NA,NA,NA,NA,NA,NA
2004,5,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,3,1,0,NA,NA,NA,NA,NA,NA
2004,5,Wisconsin,Food,salmonella,Enteritidis,confirmed,Private home/residence,6,1,0,"egg-containing food, other",NA,Multiple,NA,NA,NA
2004,5,Wisconsin,Food,clostridium,NA,confirmed,Private home/residence,15,NA,0,"beef, stew",NA,Multiple,NA,NA,NA
2004,6,Illinois,Food,salmonella,Infantis,confirmed,Grocery store,60,5,0,"salsa, unspecified",NA,Multiple,NA,NA,NA
2004,6,Wisconsin,Food,clostridium,NA,confirmed,Restaurant - other or unknown type,5,0,0,NA,NA,NA,NA,NA,NA
2004,6,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,27,1,0,NA,NA,NA,NA,NA,NA
2004,6,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,15,2,0,NA,NA,NA,NA,NA,NA
2004,6,Illinois,Food,salmonella,Ohio,confirmed,Restaurant - other or unknown type,20,1,0,"pork, other",NA,Pork,NA,NA,NA
2004,6,Wisconsin,Food,salmonella,Enteritidis,confirmed,Restaurant - other or unknown type,19,5,0,"seabass, unspecified; eggs, unspecified",NA,Multiple,NA,NA,NA
2004,7,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,7,0,0,NA,NA,NA,NA,NA,NA
2004,7,Illinois,Food,NA,NA,NA,"Fair, festival, other temp or mobile services; Other",4,NA,NA,NA,NA,NA,NA,NA,NA
2004,7,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,3,0,0,NA,NA,NA,NA,NA,NA
2004,8,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type; Private home/residence,20,0,0,NA,NA,NA,NA,NA,NA
2004,8,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,3,0,0,NA,NA,NA,NA,NA,NA
2004,4,Iowa,Food,salmonella,Typhimurium var Cope,confirmed,Restaurant - other or unknown type,20,2,0,"chicken, grilled",chicken,Chicken,NA,NA,NA
2004,8,Illinois,Food,e. coli,O157:H7,confirmed,Private home/residence,6,2,0,"ground beef, hamburger",NA,Beef,NA,NA,NA
2004,9,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,14,NA,NA,"ground beef, hamburger",NA,Beef,NA,NA,NA
2004,9,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,3,0,0,NA,NA,NA,NA,NA,NA
2004,9,Illinois,Food,NA,NA,NA,Caterer (food prepared off-site from where served),5,0,0,NA,NA,NA,NA,NA,NA
2004,9,Illinois,Food,e. coli,NA,suspected,Office/indoor workplace,300,2,0,cucumber salad,NA,Multiple,NA,NA,NA
2004,9,Illinois,Food,salmonella,Saintpaul,confirmed,Restaurant - other or unknown type,4,0,0,NA,NA,NA,NA,NA,NA
2004,10,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,3,0,0,NA,NA,NA,NA,NA,NA
2004,8,Iowa,Food,clostridium,NA,suspected,Restaurant - other or unknown type,110,0,0,NA,NA,NA,NA,NA,NA
2004,11,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,12,0,0,NA,NA,NA,NA,NA,NA
2004,11,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,2,1,0,NA,NA,NA,NA,NA,NA
2004,11,Illinois,Food,staphylococcus,NA,confirmed,Private home/residence; Grocery store,6,0,0,"rice, unspecified; turkey, unspecified",NA,Multiple,NA,NA,NA
2004,10,Wisconsin,Food,clostridium,NA,confirmed,Caterer (food prepared off-site from where served),4,NA,NA,"chicken, grilled",NA,Chicken,NA,NA,NA
2004,11,Illinois,Food,salmonella,Enteritidis,confirmed,Restaurant - other or unknown type,5,2,0,"eggs, other",NA,Eggs,NA,NA,NA
2004,12,Wisconsin,Food,clostridium,NA,suspected,Restaurant - other or unknown type,34,0,0,"chicken, fried",NA,Multiple,NA,NA,NA
2004,12,Wisconsin,Food,salmonella,Typhimurium,confirmed,Prison/jail,21,2,0,"chicken, baked",NA,Chicken,NA,NA,NA
2004,12,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type; Private home/residence; Grocery store; Other,11,0,0,NA,NA,NA,NA,NA,NA
2004,12,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,6,1,0,NA,NA,NA,NA,NA,NA
2004,12,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,8,0,0,NA,NA,NA,NA,NA,NA
2004,12,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,7,2,0,NA,NA,NA,NA,NA,NA
2004,11,Illinois,Food,clostridium,NA,confirmed,Restaurant - other or unknown type,11,0,0,palak paneer,NA,Multiple,NA,NA,NA
2004,7,Wisconsin,Food,salmonella,Newport,confirmed,Long-term care/nursing home/assisted living facility,13,2,0,NA,NA,NA,NA,NA,NA
2004,11,Iowa,Food,clostridium,NA,confirmed,Restaurant - other or unknown type; Grocery store,200,0,0,"turkey, baked",NA,Turkey,NA,NA,NA
2004,11,Iowa,Food,clostridium,NA,suspected,Grocery store,25,0,0,"turkey, baked",NA,Turkey,NA,NA,NA
2004,1,Illinois,Water,chloramines,NA,suspected,Hotel/Motel/Lodge/Inn,22,0,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool; Spa/Whirlpool/Hot Tub,Reviewed
2004,1,Illinois,Water,chloramines,NA,suspected,Hotel/Motel/Lodge/Inn,45,0,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool,Reviewed
2004,2,Illinois,Water,pseudomonas,NA,confirmed,Hotel/Motel/Lodge/Inn,5,0,0,NA,NA,NA,Recreational water -- treated,Spa/Whirlpool/Hot Tub,Reviewed
2004,3,Illinois,Water,chloramines,NA,suspected,Hotel/Motel/Lodge/Inn,57,1,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool; Spa/Whirlpool/Hot Tub; Other,Reviewed
2004,7,Illinois,Water,NA,NA,NA,Community/Municipality,9,2,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool,Reviewed
2004,7,Illinois,Water,cryptosporidium,NA,confirmed,Community/Municipality,37,5,0,NA,NA,NA,Recreational water -- treated,Fountain(s) - Interactive; Pool - Swimming Pool,Reviewed
2004,12,Wisconsin,Water,campylobacter,NA,confirmed,Restaurant/Cafeteria,20,1,0,NA,NA,NA,Drinking water,Other,Reviewed
2004,6,Wisconsin,Water,other - bacterium,NA,suspected,Hotel/Motel/Lodge/Inn,22,0,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool,Reviewed
2004,7,Wisconsin,Water,unknown,NA,suspected,Beach - Public; Park - State Park,18,0,0,NA,NA,NA,Recreational water -- untreated,Lake/Reservoir/Impoundment,Reviewed
2004,8,Wisconsin,Water,cryptosporidium,NA,confirmed,Community/Municipality,6,0,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool,Reviewed
2004,9,Illinois,Water,cryptosporidium,NA,confirmed,Hotel/Motel/Lodge/Inn,8,0,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool,Reviewed
2004,2,Illinois,Water,NA,NA,NA,Hotel/Motel/Lodge/Inn,16,0,0,NA,NA,NA,Recreational water -- treated,Spa/Whirlpool/Hot Tub; Pool - Swimming Pool,Reviewed
2005,7,Wisconsin,Food,NA,NA,NA,Restaurant - other or unknown type,9,1,0,NA,NA,NA,NA,NA,NA
2005,7,Wisconsin,Food,clostridium,NA,confirmed,Prison/jail,24,0,0,"gravy, sausage",NA,Multiple,NA,NA,NA
2005,8,Wisconsin,Food,NA,NA,NA,Other,17,0,0,NA,NA,NA,NA,NA,NA
2005,10,Illinois,Food,mycotoxins,NA,suspected,Other,25,0,0,"pineapple, unspecified",NA,Fruits,NA,NA,NA
2005,9,Wisconsin,Food,salmonella,Montevideo,confirmed,Restaurant - other or unknown type,6,2,0,"gravy, sausage",NA,Multiple,NA,NA,NA
2005,10,Wisconsin,Food,campylobacter,NA,confirmed,Religious facility,13,2,0,"liver, chicken",NA,Chicken,NA,NA,NA
2005,1,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,8,0,0,NA,NA,NA,NA,NA,NA
2005,1,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,4,0,0,NA,NA,NA,NA,NA,NA
2005,2,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,4,0,0,NA,NA,NA,NA,NA,NA
2005,2,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,7,NA,NA,NA,NA,NA,NA,NA,NA
2005,2,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,4,0,0,NA,NA,NA,NA,NA,NA
2005,3,Illinois,Food,NA,NA,NA,School/college/university,738,0,0,NA,NA,NA,NA,NA,NA
2005,3,Wisconsin,Food,staphylococcus,NA,confirmed,Restaurant - other or unknown type,8,0,0,"soup, potato",NA,Multiple,NA,NA,NA
2005,4,Illinois,Food,salmonella,Enteritidis,confirmed,Office/indoor workplace,14,0,0,NA,NA,NA,NA,NA,NA
2005,5,Illinois,Food,campylobacter,NA,confirmed,Restaurant - other or unknown type,8,5,0,NA,NA,NA,NA,NA,NA
2005,5,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,6,0,0,NA,NA,NA,NA,NA,NA
2005,5,Illinois,Food,salmonella,Enteritidis,confirmed,School/college/university,5,0,0,NA,NA,NA,NA,NA,NA
2005,5,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,2,0,0,NA,NA,NA,NA,NA,NA
2005,5,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,2,0,0,NA,NA,NA,NA,NA,NA
2005,3,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,2,0,0,NA,NA,NA,NA,NA,NA
2005,5,Wisconsin,Food,clostridium,NA,confirmed,Prison/jail,104,NA,0,"chicken, other",NA,Chicken,NA,NA,NA
2005,5,Illinois,Food,e. coli,O169:H41,confirmed,Restaurant - other or unknown type,21,0,0,NA,NA,NA,NA,NA,NA
2005,5,Illinois,Food,salmonella,Typhimurium,confirmed,Restaurant - other or unknown type,162,NA,0,"sauces, unspecified; fajita, unspecified; guacamole",NA,Multiple,NA,NA,NA
2005,6,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,3,0,0,NA,NA,NA,NA,NA,NA
2005,5,Illinois,Food,salmonella,Thompson,confirmed,Unknown,4,0,0,NA,NA,NA,NA,NA,NA
2005,4,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,4,0,0,NA,NA,NA,NA,NA,NA
2005,6,Illinois,Food,ciguatoxin,NA,confirmed,Restaurant - other or unknown type,6,1,0,"fish, grouper",NA,Fish,NA,NA,NA
2005,5,Iowa,Food,campylobacter,NA,confirmed,Religious facility,33,0,0,"whole milk, unpasteurized",milk,Dairy,NA,NA,NA
2005,7,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,3,0,0,NA,NA,NA,NA,NA,NA
2005,7,Illinois,Food,NA,NA,NA,Private home/residence,14,0,0,taco or nacho salad,NA,Multiple,NA,NA,NA
2005,6,Illinois,Food,salmonella,Braenderup,confirmed,"Private home/residence; Fair, festival, other temp or mobile services",2,0,0,NA,NA,NA,NA,NA,NA
2005,8,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,6,0,0,NA,NA,NA,NA,NA,NA
2005,8,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,2,0,0,nachos and cheese,NA,Multiple,NA,NA,NA
2005,9,Illinois,Food,NA,NA,NA,Caterer (food prepared off-site from where served),21,0,0,NA,NA,NA,NA,NA,NA
2005,9,Wisconsin,Food,staphylococcus,NA,confirmed,Restaurant - other or unknown type,9,0,0,"ham, other",NA,Pork,NA,NA,NA
2005,8,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,4,0,0,NA,NA,NA,NA,NA,NA
2005,12,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type; Banquet Facility (food prepared and served on-site),16,0,0,"roast beef, unspecified",NA,Beef,NA,NA,NA
2005,12,Illinois,Food,NA,NA,NA,School/college/university,10,0,0,"tortilla, unspecified",NA,Multiple,NA,NA,NA
2005,8,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,2,0,0,NA,NA,NA,NA,NA,NA
2005,9,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,5,0,0,NA,NA,NA,NA,NA,NA
2005,11,Illinois,Food,NA,NA,NA,Private home/residence,13,2,0,NA,NA,NA,NA,NA,NA
2005,12,Illinois,Food,NA,NA,NA,School/college/university,46,0,0,"tortilla, unspecified",NA,Multiple,NA,NA,NA
2005,7,Wisconsin,Food,NA,NA,NA,Caterer (food prepared off-site from where served),20,0,0,"gravy; beans, baked",NA,Multiple,NA,NA,NA
2005,12,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,14,0,0,NA,NA,NA,NA,NA,NA
2005,12,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,11,NA,NA,NA,NA,NA,NA,NA,NA
2005,12,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type; Private home/residence,4,0,0,NA,NA,NA,NA,NA,NA
2005,12,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,2,0,0,NA,NA,NA,NA,NA,NA
2005,9,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,7,0,0,NA,NA,NA,NA,NA,NA
2005,10,Iowa,Food,bacillus,NA,suspected,Caterer (food prepared off-site from where served),41,0,0,"corn, unspecified; roast beef, unspecified",produce; beef,Multiple,NA,NA,NA
2005,10,Iowa,Food,clostridium,NA, suspected,Caterer (food prepared off-site from where served),41,0,0,"corn, unspecified; roast beef, unspecified",produce; beef,Multiple,NA,NA,NA
2005,10,Illinois,Food,mycotoxins,NA,suspected,Other,21,1,0,"fruit juice, unspecified",NA,Fruits,NA,NA,NA
2005,6,Iowa,Food,NA,NA,NA,Restaurant - other or unknown type,21,0,0,NA,NA,NA,NA,NA,NA
2005,11,Iowa,Food,clostridium,NA,confirmed,Caterer (food prepared off-site from where served),56,0,0,"sandwich, red meat-based",sauces/ dressings,Multiple,NA,NA,NA
2005,11,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,3,0,0,NA,NA,NA,NA,NA,NA
2005,11,Iowa,Food,clostridium,NA,suspected,Restaurant - other or unknown type,11,0,0,"taco, chicken",chicken,Chicken,NA,NA,NA
2005,12,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,6,0,0,NA,NA,NA,NA,NA,NA
2005,7,Wisconsin,Water,pseudomonas,NA,confirmed,Hotel/Motel/Lodge/Inn,9,0,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool; Spa/Whirlpool/Hot Tub,Reviewed
2005,6,Iowa,Water,cryptosporidium,NA,confirmed,Community/Municipality,24,0,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool,Reviewed
2006,1,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,4,0,0,NA,NA,NA,NA,NA,NA
2006,1,Illinois,Food,campylobacter,NA,confirmed,Other,18,0,0,"whole milk, unpasteurized",NA,Dairy,NA,NA,NA
2006,1,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,5,0,0,"nachos, unspecified; dips",NA,Multiple,NA,NA,NA
2006,1,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,15,0,0,NA,NA,NA,NA,NA,NA
2006,1,Illinois,Food,NA,NA,NA,School/college/university,27,NA,NA,"tortilla, unspecified",NA,Multiple,NA,NA,NA
2006,2,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,7,0,0,NA,NA,NA,NA,NA,NA
2006,2,Illinois,Food,NA,NA,NA,Banquet Facility (food prepared and served on-site),4,0,0,NA,NA,NA,NA,NA,NA
2006,3,Illinois,Food,NA,NA,NA,Caterer (food prepared off-site from where served),16,0,0,"sandwich, vegetable-based",NA,Multiple,NA,NA,NA
2006,3,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,3,0,0,NA,NA,NA,NA,NA,NA
2006,3,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,6,0,0,NA,NA,NA,NA,NA,NA
2006,4,Illinois,Food,NA,NA,NA,Private home/residence; Caterer (food prepared off-site from where served); Religious facility,39,0,0,NA,NA,NA,NA,NA,NA
2006,3,Illinois,Food,clostridium,NA,confirmed,Restaurant - other or unknown type,8,0,0,"burrito, beef",NA,Multiple,NA,NA,NA
2006,3,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,4,0,0,NA,NA,NA,NA,NA,NA
2006,4,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,5,0,0,NA,NA,NA,NA,NA,NA
2006,4,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,14,0,0,NA,NA,NA,NA,NA,NA
2006,5,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,5,0,0,NA,NA,NA,NA,NA,NA
2006,6,Illinois,Food,NA,NA,NA,Other,25,0,0,NA,NA,NA,NA,NA,NA
2006,5,Illinois,Food,salmonella,Enteritidis,confirmed,Restaurant - other or unknown type,11,3,0,NA,NA,NA,NA,NA,NA
2006,6,Illinois,Food,NA,NA,NA,Other,19,1,0,NA,NA,NA,NA,NA,NA
2006,6,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,6,0,0,NA,NA,NA,NA,NA,NA
2006,6,Illinois,Food,e. coli,O157:H7,confirmed,Restaurant - other or unknown type,2,2,0,NA,NA,NA,NA,NA,NA
2006,5,Iowa,Food,other - bacterium,NA,suspected,Private home/residence,16,0,0,"pork, roasted",pork,Pork,NA,NA,NA
2006,7,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type; Private home/residence,10,0,0,NA,NA,NA,NA,NA,NA
